1,0,0
3,0,0
3,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
2,0,0
2,0,0
5,0,0
4,0,0
3,0,0
4,0,0
8,0,0
13,0,0
6,0,0
13,0,0
5,0,0
5,0,0
2,0,0
3,0,0
3,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
2,0,0
3,0,0
5,0,0
9,0,0
20,2,0
20,2,0
22,2,0
19,1,0
16,1,0
8,0,0
5,0,0
3,0,0
3,0,0
2,0,0
1,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
2,0,0
3,0,0
2,0,0
0,0,0
0,0,0
1,0,0
1,0,0
0,0,0
0,0,0
0,0,0
1,0,0
1,0,0
1,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
4,0,0
2,0,0
2,0,0
5,0,0
6,0,0
7,0,0
9,0,0
9,0,0
7,0,0
6,0,0
5,0,0
3,0,0
3,0,0
2,0,0
6,0,0
7,0,0
4,0,0
12,0,0
17,1,0
30,5,0
25,2,0
15,0,0
15,0,0
9,0,0
8,0,0
8,0,0
7,0,0
6,0,0
5,0,0
6,0,0
8,0,0
8,0,0
6,0,0
8,0,0
9,0,0
10,0,0
11,0,0
11,0,0
10,0,0
9,0,0
9,0,0
8,0,0
10,0,0
10,0,0
10,0,0
11,0,0
11,0,0
12,0,0
12,0,0
11,0,0
13,0,0
16,0,0
14,0,0
12,0,0
17,1,0
11,0,0
11,0,0
10,0,0
10,0,0
8,0,0
8,0,0
17,0,0
22,1,0
20,0,0
9,0,0
16,0,0
13,0,0
20,1,0
11,0,0
17,0,0
16,0,0
14,0,0
13,0,0
13,0,0
14,0,0
12,0,0
13,0,0
11,0,0
12,0,0
12,0,0
13,0,0
11,0,0
13,0,0
8,0,0
6,0,0
9,0,0
11,0,0
7,0,0
4,0,0
8,0,0
5,0,0
4,0,0
5,0,0
9,0,0
10,0,0
7,0,0
4,0,0
4,0,0
12,0,0
13,0,0
11,0,0
18,1,0
25,3,0
41,15,0
41,11,0
30,5,0
18,1,0
15,1,0
23,2,0
32,6,0
32,7,0
40,16,1
37,11,0
35,8,0
26,4,0
21,2,0
16,1,0
17,1,0
34,7,0
42,15,0
34,8,0
24,2,0
20,1,0
19,1,0
18,1,0
24,2,0
33,7,0
40,13,0
27,4,0
28,5,0
7,0,0
13,1,0
21,3,0
20,2,0
22,2,0
13,0,0
14,1,0
11,1,0
4,0,0
5,0,0
15,1,0
9,0,0
18,2,0
28,7,1
26,4,0
10,0,0
17,2,0
6,0,0
5,0,0
4,0,0
