2,0,0
5,0,0
5,0,0
4,0,0
3,0,0
4,0,0
4,0,0
4,0,0
4,0,0
3,0,0
3,0,0
3,0,0
4,0,0
4,0,0
4,0,0
5,0,0
5,0,0
5,0,0
4,0,0
4,0,0
5,0,0
8,0,0
7,0,0
6,0,0
7,0,0
6,0,0
7,0,0
8,0,0
9,0,0
8,0,0
8,0,0
3,0,0
5,0,0
5,0,0
4,0,0
3,0,0
3,0,0
2,0,0
3,0,0
2,0,0
4,0,0
3,0,0
5,0,0
7,0,0
8,0,0
25,3,0
12,0,0
10,0,0
8,0,0
7,0,0
6,0,0
6,0,0
6,0,0
6,0,0
3,0,0
2,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
2,0,0
2,0,0
3,0,0
3,0,0
2,0,0
2,0,0
1,0,0
2,0,0
4,0,0
5,0,0
3,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
2,0,0
3,0,0
3,0,0
2,0,0
2,0,0
2,0,0
4,0,0
6,0,0
4,0,0
3,0,0
7,0,0
9,0,0
11,0,0
14,0,0
12,0,0
11,0,0
10,0,0
8,0,0
5,0,0
4,0,0
3,0,0
9,0,0
9,0,0
6,0,0
13,0,0
24,3,0
20,2,0
19,1,0
16,0,0
16,0,0
13,0,0
11,0,0
11,0,0
11,0,0
9,0,0
9,0,0
10,0,0
12,0,0
12,0,0
11,0,0
12,0,0
13,0,0
13,0,0
15,0,0
15,0,0
14,0,0
13,0,0
13,0,0
13,0,0
15,0,0
15,0,0
15,0,0
16,0,0
16,0,0
17,0,0
17,0,0
15,0,0
16,0,0
18,0,0
19,0,0
18,0,0
13,0,0
12,0,0
10,0,0
12,0,0
14,0,0
11,0,0
8,0,0
15,0,0
10,0,0
10,0,0
12,0,0
12,0,0
8,0,0
7,0,0
11,0,0
18,0,0
19,0,0
19,0,0
18,0,0
18,0,0
18,0,0
17,0,0
18,0,0
17,0,0
18,0,0
19,0,0
20,0,0
16,0,0
18,0,0
8,0,0
7,0,0
8,0,0
12,0,0
9,0,0
7,0,0
12,0,0
9,0,0
7,0,0
9,0,0
12,0,0
12,0,0
10,0,0
8,0,0
8,0,0
18,0,0
21,0,0
17,0,0
13,0,0
10,0,0
11,0,0
27,4,0
34,9,0
16,0,0
18,1,0
19,2,0
15,0,0
12,0,0
12,0,0
13,0,0
13,0,0
30,19,5
38,25,6
28,10,1
30,3,0
21,1,0
14,0,0
12,0,0
11,0,0
12,0,0
10,0,0
9,0,0
10,0,0
11,0,0
12,0,0
20,1,0
34,4,0
37,6,0
40,27,3
34,20,3
14,0,0
13,0,0
18,1,0
25,3,0
33,9,0
31,5,0
24,2,0
37,5,0
17,0,0
11,0,0
10,0,0
8,0,0
7,0,0
9,0,0
17,1,0
14,0,0
17,1,0
17,1,0
21,2,0
21,1,0
21,1,0
13,0,0
15,1,0
21,2,0
17,1,0
19,2,0
18,1,0
15,1,0
18,1,0
18,1,0
12,0,0
7,0,0
5,0,0
6,0,0
6,0,0
10,0,0
18,2,0
15,1,0
20,2,0
19,1,0
19,2,0
6,0,0
3,0,0
3,0,0
9,0,0
26,4,0
18,2,0
6,0,0
5,0,0
7,0,0
4,0,0
3,0,0
3,0,0
2,0,0
3,0,0
3,0,0
4,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
9,0,0
25,3,0
16,2,0
3,0,0
32,5,0
26,3,0
23,2,0
16,0,0
16,0,0
12,0,0
16,1,0
37,13,0
41,27,3
29,8,0
39,19,2
30,9,0
27,6,0
42,26,2
39,16,0
41,26,2
42,31,4
42,32,5
42,35,6
41,24,2
41,11,0
32,6,0
24,3,0
39,10,0
41,14,0
42,15,0
41,34,6
42,39,9
42,35,7
42,36,7
41,30,4
40,17,0
42,16,0
41,19,0
34,9,0
32,5,0
21,1,0
19,1,0
17,0,0
20,0,0
21,2,0
41,20,2
40,13,0
36,12,0
42,33,6
41,28,4
42,36,6
42,34,6
41,25,2
41,23,1
41,26,2
42,28,3
42,26,3
42,30,5
42,23,3
40,14,0
35,7,0
41,17,1
19,1,0
19,0,0
19,0,0
18,0,0
18,0,0
16,0,0
30,11,1
41,17,1
41,22,3
15,0,0
10,0,0
15,0,0
10,0,0
10,0,0
17,1,0
27,4,0
42,20,2
42,20,2
42,17,1
41,20,1
41,22,1
42,32,4
42,30,3
41,16,0
41,13,0
42,29,2
41,19,1
41,19,0
41,16,0
42,30,3
41,21,1
37,9,0
39,10,0
42,15,1
42,23,4
41,15,1
39,19,2
37,10,0
38,9,0
39,11,0
23,2,0
13,0,0
11,0,0
9,0,0
14,0,0
12,0,0
8,0,0
9,0,0
13,1,0
26,6,0
22,3,0
41,28,2
41,30,2
41,36,4
42,35,5
41,31,9
13,1,0
13,2,1
20,6,0
23,8,1
42,35,7
42,37,5
41,29,3
16,1,0
11,0,0
12,0,0
8,0,0
12,0,0
8,0,0
13,0,0
28,12,0
41,35,5
17,5,0
6,0,0
7,0,0
5,0,0
4,0,0
5,0,0
4,0,0
4,0,0
5,0,0
6,0,0
7,0,0
15,0,0
16,1,0
13,0,0
12,0,0
11,0,0
11,0,0
7,0,0
6,0,0
8,0,0
6,0,0
7,0,0
11,0,0
14,0,0
24,3,0
18,1,0
20,1,0
13,0,0
5,0,0
4,0,0
3,0,0
3,0,0
4,0,0
3,0,0
2,0,0
2,0,0
4,0,0
5,0,0
3,0,0
7,0,0
19,2,0
31,5,0
29,4,0
40,11,0
41,12,0
40,11,0
14,1,0
40,17,0
24,7,0
40,16,0
39,13,0
40,13,0
38,12,0
22,2,0
38,9,0
42,15,0
35,7,0
40,8,0
37,7,0
6,0,0
15,1,0
34,6,0
30,3,0
15,1,0
17,0,0
11,0,0
9,0,0
10,0,0
3,0,0
2,0,0
27,5,0
29,12,1
39,24,2
38,22,1
41,29,2
41,30,3
40,27,3
41,32,5
42,35,3
40,20,1
30,8,0
41,21,3
41,19,1
29,6,0
30,6,0
24,2,0
17,1,0
37,19,1
41,21,1
41,20,0
42,24,1
42,29,3
42,30,3
42,36,10
42,38,13
41,38,13
36,20,1
37,15,0
41,25,1
42,28,1
41,21,0
41,28,1
41,35,5
42,37,14
40,28,3
41,24,1
42,28,2
39,20,0
42,32,3
36,19,0
28,8,0
36,17,1
42,38,8
41,31,4
42,37,7
41,37,8
41,38,11
18,2,0
19,2,0
41,35,14
25,10,1
11,0,0
11,0,0
11,0,0
10,0,0
