2,0,0
5,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
5,0,0
4,0,0
3,0,0
3,0,0
5,0,0
5,0,0
5,0,0
4,0,0
5,0,0
5,0,0
6,0,0
5,0,0
6,0,0
13,0,0
10,0,0
6,0,0
8,0,0
7,0,0
9,0,0
13,0,0
12,0,0
13,0,0
12,0,0
4,0,0
6,0,0
5,0,0
4,0,0
3,0,0
2,0,0
2,0,0
3,0,0
4,0,0
6,0,0
6,0,0
6,0,0
8,0,0
10,0,0
28,3,0
17,0,0
12,0,0
10,0,0
8,0,0
6,0,0
6,0,0
6,0,0
6,0,0
3,0,0
3,0,0
4,0,0
4,0,0
3,0,0
3,0,0
3,0,0
2,0,0
2,0,0
3,0,0
4,0,0
3,0,0
3,0,0
3,0,0
3,0,0
4,0,0
5,0,0
4,0,0
2,0,0
2,0,0
3,0,0
2,0,0
2,0,0
2,0,0
2,0,0
3,0,0
3,0,0
3,0,0
1,0,0
1,0,0
0,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
3,0,0
3,0,0
3,0,0
4,0,0
3,0,0
3,0,0
3,0,0
4,0,0
6,0,0
3,0,0
3,0,0
6,0,0
8,0,0
9,0,0
10,0,0
11,0,0
10,0,0
8,0,0
7,0,0
5,0,0
5,0,0
5,0,0
10,0,0
11,0,0
8,0,0
12,0,0
25,2,0
17,0,0
27,3,0
27,2,0
16,0,0
13,0,0
12,0,0
12,0,0
11,0,0
9,0,0
8,0,0
9,0,0
10,0,0
11,0,0
10,0,0
11,0,0
13,0,0
13,0,0
15,0,0
15,0,0
14,0,0
13,0,0
13,0,0
12,0,0
13,0,0
14,0,0
14,0,0
15,0,0
16,0,0
16,0,0
18,0,0
16,0,0
24,1,0
30,3,0
35,5,0
32,5,0
36,11,1
19,0,0
20,1,0
23,0,0
23,1,0
17,0,0
14,0,0
20,0,0
15,0,0
13,0,0
19,1,0
15,0,0
12,0,0
11,0,0
14,0,0
20,0,0
20,0,0
23,1,0
19,0,0
18,0,0
18,0,0
16,0,0
17,0,0
16,0,0
16,0,0
14,0,0
17,0,0
15,0,0
17,0,0
11,0,0
11,0,0
12,0,0
16,0,0
13,0,0
9,0,0
11,0,0
8,0,0
7,0,0
9,0,0
13,0,0
11,0,0
10,0,0
7,0,0
6,0,0
12,0,0
17,0,0
14,0,0
30,4,0
31,4,0
28,4,0
41,21,1
41,23,2
41,39,8
41,25,4
37,12,1
9,0,0
7,0,0
7,0,0
9,0,0
8,0,0
10,0,0
23,4,0
40,17,1
41,27,3
41,30,3
37,19,1
21,2,0
16,0,0
16,0,0
10,0,0
9,0,0
10,0,0
15,0,0
25,6,0
40,31,3
42,32,4
34,6,0
36,8,0
12,0,0
8,0,0
9,0,0
7,0,0
8,0,0
16,1,0
25,2,0
39,8,0
39,18,1
41,29,2
23,4,0
14,0,0
10,0,0
7,0,0
10,0,0
15,0,0
29,9,0
41,19,0
28,3,0
15,0,0
8,0,0
7,0,0
8,0,0
7,0,0
8,0,0
10,0,0
12,0,0
16,0,0
37,8,0
38,17,0
19,1,0
11,0,0
7,0,0
5,0,0
7,0,0
11,0,0
24,2,0
38,15,0
13,0,0
10,0,0
16,1,0
10,0,0
7,0,0
9,0,0
5,0,0
8,0,0
27,4,0
9,0,0
10,0,0
12,0,0
40,17,0
40,16,0
17,0,0
6,0,0
4,0,0
4,0,0
5,0,0
7,0,0
8,0,0
21,2,0
41,17,0
28,8,0
14,0,0
11,0,0
20,1,0
14,1,0
4,0,0
41,9,0
39,7,0
39,10,0
41,17,0
41,10,0
38,8,0
32,6,0
36,7,0
39,11,0
42,33,9
41,34,10
28,8,0
9,0,0
12,1,0
11,0,0
34,15,1
36,26,5
42,37,9
39,20,3
30,4,0
31,3,0
32,4,0
41,15,1
41,19,1
36,6,0
32,4,0
31,6,0
40,22,2
41,30,3
36,11,0
27,3,0
32,4,0
37,8,0
41,25,2
41,17,0
37,10,0
30,4,0
34,5,0
37,7,0
41,12,0
41,24,2
42,34,4
40,13,0
36,6,0
32,5,0
39,11,0
41,25,1
41,20,1
23,3,0
41,24,2
41,29,2
38,14,0
32,6,0
35,6,0
29,4,0
37,9,0
40,12,0
42,28,2
42,35,5
42,19,1
40,9,0
42,15,0
41,25,2
42,35,5
42,36,5
42,20,0
42,24,1
42,28,3
41,23,1
41,20,1
41,22,3
42,27,3
41,17,0
41,16,0
42,17,1
37,8,0
26,3,0
25,3,0
35,20,1
42,32,3
41,30,3
30,10,0
36,14,0
42,32,5
41,20,0
36,16,0
30,7,0
41,30,6
41,32,5
41,27,3
36,10,0
31,5,0
42,13,0
40,12,0
42,19,1
42,16,1
41,11,0
40,17,1
42,28,2
31,9,0
8,0,0
9,0,0
10,0,0
17,1,0
17,1,0
14,0,0
18,1,0
23,3,0
18,1,0
22,2,0
30,5,0
41,16,0
42,28,3
42,27,2
42,25,1
40,16,0
42,26,2
42,18,0
33,8,0
33,5,0
29,4,0
27,4,0
23,2,0
29,5,0
34,6,0
33,8,0
38,9,0
23,2,0
6,0,0
16,1,0
25,5,0
18,3,0
34,8,0
13,1,0
4,0,0
3,0,0
3,0,0
2,0,0
3,0,0
6,0,0
5,0,0
9,0,0
20,1,0
37,8,0
40,16,1
16,1,0
10,0,0
7,0,0
7,0,0
12,0,0
10,0,0
28,6,0
27,3,0
24,2,0
17,1,0
20,1,0
12,0,0
5,0,0
3,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
4,0,0
8,0,0
6,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
3,0,0
3,0,0
4,0,0
11,0,0
7,0,0
3,0,0
7,0,0
7,0,0
13,0,0
20,1,0
19,1,0
14,1,0
12,0,0
12,0,0
13,0,0
10,0,0
10,0,0
8,0,0
12,0,0
17,1,0
21,2,0
23,2,0
23,2,0
22,2,0
13,0,0
15,0,0
15,0,0
16,0,0
13,0,0
9,0,0
12,0,0
14,0,0
23,3,0
15,0,0
11,0,0
12,0,0
32,6,0
34,8,0
13,0,0
10,0,0
13,0,0
14,1,0
22,2,0
30,6,0
27,3,0
21,2,0
17,1,0
30,6,0
41,18,0
42,19,0
41,17,0
41,12,0
40,10,0
41,19,1
33,11,1
41,21,2
38,7,0
42,12,0
41,12,0
41,13,0
42,23,2
41,21,2
41,20,0
41,16,0
42,25,2
41,27,2
41,19,1
36,11,0
41,22,1
42,24,2
41,27,4
40,20,1
