49.764000,50.437032,50.611770,52.051985,56.293532,70.161915,88.281689,94.564374,95.526702,97.216711,99.535961,99.578726,100.001003,101.167701,105.123073,106.583639,108.404913,122.441520
50.611770,51.628984,53.131387,59.853199,64.694192,64.950588,82.711628,92.084868,95.324723,95.897246,98.944270,99.964435,103.287867,103.315262,103.361424,110.759580,120.280174,127.943514
51.015495,51.422879,52.842517,53.542833,54.791252,59.853199,88.510943,90.088227,92.179279,96.486316,100.931042,101.617090,104.201059,106.329404,108.368045,108.404913,111.582348,115.481799
49.752702,49.866439,51.422879,51.742432,52.442654,60.337368,86.822956,88.799532,89.902591,92.104244,93.486678,101.082943,102.525285,105.274724,106.006334,110.759580,111.697562,125.069942
48.746237,50.466804,52.974950,56.570075,60.337368,64.545053,76.282020,85.883382,92.983454,95.974772,97.648269,99.846679,104.487857,106.476031,111.582348,112.878819,114.766186,121.917740
48.626199,48.746237,49.752702,51.097009,51.439030,67.807141,82.766214,87.292516,88.510943,91.667211,97.793916,97.852822,101.761281,102.130228,106.503892,109.473250,112.074709,122.762860
50.665836,50.856885,51.097009,51.536200,51.742432,52.842517,90.363593,90.537142,91.851228,92.084868,92.983454,94.079412,99.774233,101.407640,101.730739,103.857600,110.704495,118.607335
50.665836,51.484852,51.628984,51.969552,54.791252,60.808886,89.735169,89.902591,92.634513,93.522994,97.216711,101.761281,104.652875,108.251424,108.568835,109.072731,109.564480,115.745165
51.484852,52.327152,53.131387,55.395669,61.647951,70.161915,75.821889,84.856420,96.486316,97.436437,101.730739,103.525211,104.681945,108.147113,108.534716,109.170815,114.360376,116.871599
49.615377,50.052155,52.005965,55.395669,57.207195,72.700209,81.911086,87.467466,95.392653,95.526702,99.648175,100.907226,103.315262,104.298192,104.652875,108.631212,120.135688,123.194687
51.048035,51.260982,51.439051,57.207195,60.069720,66.215605,75.912419,91.967111,92.425962,96.181179,102.333681,102.842659,102.939192,105.283515,107.550654,108.534716,116.964245,117.548104
51.408498,51.439051,52.484433,53.419570,63.762012,68.398676,74.183337,89.817637,90.672921,90.872653,100.777789,101.131225,104.987182,108.381265,108.631212,108.751000,112.121633,119.678169
50.785759,51.290917,51.632718,53.419570,55.121206,59.966377,91.112176,91.967111,94.323535,98.690790,99.330207,100.460399,100.599221,100.602488,101.156458,104.511767,108.878165,120.635676
49.806832,50.442742,50.479449,50.810610,51.632718,68.213168,81.480697,89.193853,89.817637,93.763665,95.308106,97.859722,100.366609,102.686479,111.463789,116.235918,120.395863,123.954355
50.422905,50.810610,51.062877,53.345213,58.657052,60.518227,76.405218,87.844511,92.222916,94.019187,99.294886,100.599221,103.326818,103.459504,109.059580,115.731414,116.129476,117.206659
49.131622,50.011865,51.558250,53.345213,53.562892,79.608574,81.480697,85.650342,89.088406,95.912549,99.179682,100.758633,101.099117,103.224507,104.214243,110.725681,120.448578,121.085835
50.336328,50.541920,51.558250,56.383507,57.584462,59.756892,81.063084,87.844511,87.996763,93.929308,100.552915,100.838531,101.496006,109.539300,109.881026,111.264124,115.512253,121.579763
49.860002,50.011865,51.964293,54.479432,57.584462,77.039338,78.639449,81.982299,92.500736,95.655293,98.257471,98.398394,101.767021,103.326818,105.202411,113.219520,113.239657,123.954355
49.301494,49.422340,49.526769,49.860002,59.693004,64.749810,74.616799,87.996763,92.924215,94.034104,96.295075,99.012276,99.179682,109.914004,110.368197,114.136583,117.333009,122.715137
49.422340,50.388475,50.407014,50.876900,51.665599,74.723144,75.201960,81.982299,85.134235,86.764398,98.931013,104.534619,107.638668,107.693301,108.526488,117.102728,119.273423,121.575782
51.358212,51.665599,51.964293,54.688457,56.851135,59.693004,89.088406,90.105323,95.045648,95.764089,97.809579,98.813701,99.656796,101.690094,103.414770,106.393808,109.539300,122.670871
49.322462,49.509373,51.246916,56.851135,66.711995,70.251813,77.039338,79.608574,90.757899,93.763665,97.268264,100.534766,107.638668,108.307152,109.059580,110.368197,117.007475,118.899880
49.131622,49.509373,49.806832,51.993159,60.518227,76.201771,78.639449,90.105323,91.112176,92.533224,98.645911,100.034269,100.552915,103.639197,108.508890,113.708366,114.139819,118.563816
49.771243,50.442742,51.993159,55.121206,56.895415,66.711995,67.935800,89.781046,94.019187,98.711758,98.796463,100.758633,101.128118,104.600214,107.963425,108.381265,118.564763,122.670871
49.494561,50.283461,50.785759,51.699735,56.895415,71.331678,77.293911,89.193853,90.872653,94.096112,98.069257,99.029179,101.946714,102.076599,107.550654,108.508890,114.869097,117.007475
49.487129,50.283461,51.767605,59.966377,60.069720,63.762012,71.323350,94.358343,95.392653,95.648297,98.711758,98.940786,99.608449,108.065338,110.149034,111.463789,113.648572,123.529447
49.615377,51.249544,51.260982,51.767605,52.722888,75.821889,82.990619,90.672921,91.310301,98.754674,99.029179,99.330892,100.406157,104.190417,108.568835,108.878165,117.302730,126.457855
52.318658,52.327152,52.722888,53.027050,60.808886,60.904371,72.700209,93.988032,94.079412,94.358343,95.897246,101.657042,102.333681,104.785241,106.196415,107.850719,115.481799,122.441520
49.388923,50.856885,51.969552,52.145048,53.027050,57.336450,84.856420,87.292516,91.862217,92.179279,94.370813,98.308465,102.525285,103.288294,103.361424,104.190417,106.639511,123.194687
49.388923,49.668800,50.111040,51.256186,52.318658,74.468460,82.598534,82.815117,82.990619,92.634513,98.940786,99.774233,100.833455,101.126569,103.525211,114.869097,116.858671,120.135688
49.487129,49.668800,50.297708,51.249544,60.904371,67.952967,71.331678,91.862217,92.425962,95.531668,97.138933,98.778001,99.648175,104.511767,108.147113,112.121633,115.524336,120.056266
49.232114,50.297708,50.405510,51.699735,53.465429,71.323350,74.468460,82.337339,97.738967,98.209297,98.221031,98.754674,101.128118,101.156458,103.829803,107.850719,109.913662,123.843122
48.592928,49.232114,49.494561,49.777197,57.737501,67.935800,77.375311,89.447146,94.323535,94.350486,95.177731,95.531668,95.648297,100.534766,106.919691,114.139819,115.274286,116.235918
49.313639,49.771243,49.777197,51.246916,63.200178,70.357402,76.201771,77.293911,90.261559,97.859722,97.867139,98.209297,99.461012,100.460399,103.414770,114.004701,119.367644,121.085835
48.653093,48.987740,49.313639,51.614037,52.113831,70.251813,77.375311,88.964684,90.242332,90.266188,94.583597,98.796463,98.813701,101.865483,113.708366,119.853690,121.372687,123.758401
48.343615,48.592928,49.998638,51.431376,52.113831,63.200178,82.337339,83.323503,94.460327,94.488788,98.069257,100.415156,100.587849,101.774610,102.645544,104.600214,108.307152,120.646590
49.990947,49.998638,51.566388,53.465429,57.737501,57.844283,73.578076,89.197795,90.051440,94.096112,98.778001,99.461012,100.833455,101.865483,104.740595,110.879096,114.194956,120.115956
49.997610,50.405510,51.256186,51.566388,57.384363,67.952967,68.214137,89.447146,93.649469,94.370813,98.709049,100.415156,101.657042,101.946714,103.111073,106.306419,110.149034,117.302730
